table_id,content,table_class
72c2da76-a0af-4faa-91c1-0a824c847e97,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['34.1', 'G'], ['36.3', 'G'], ['37.1', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['34.1', 'G'], ['36.3', 'G'], ['37.1', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['325', 'G'], ['219', 'G'], ['204', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['325', 'G'], ['219', 'G'], ['204', 'G']]]",BIGRID_STACKED
bde1a0da-915d-47d0-85d6-3a56d7de0a87,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['37.8', 'G'], ['21.0', 'G'], ['14.8', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['37.8', 'G'], ['21.0', 'G'], ['14.8', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['91.0', 'G'], ['86.0', 'G'], ['81.5', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['91.0', 'G'], ['86.0', 'G'], ['81.5', 'G']]]",BIGRID_STACKED
ed15d283-fc68-4a7f-a766-cc16bdf47e77,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['38.1', 'G'], ['29.2', 'G'], ['14.1', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['38.1', 'G'], ['29.2', 'G'], ['14.1', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['>100', 'G'], ['>100', 'G'], ['71.5', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['>100', 'G'], ['>100', 'G'], ['71.5', 'G']]]",BIGRID_STACKED
431f83d8-0677-479d-a54f-c1c24619983d,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['42.0', 'G'], ['16.3', 'G'], ['27.8', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['42.0', 'G'], ['16.3', 'G'], ['27.8', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['>100', 'G'], ['>100', 'G'], ['>100', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['>100', 'G'], ['>100', 'G'], ['>100', 'G']]]",BIGRID_STACKED
f67bbf73-cdc7-45c9-a17b-44b750628c81,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['44.0', 'G'], ['46.2', 'G'], ['45.8', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['44.0', 'G'], ['46.2', 'G'], ['45.8', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['>100', 'G'], ['>100', 'G'], ['>100', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['>100', 'G'], ['>100', 'G'], ['>100', 'G']]]",BIGRID_STACKED
b17dd779-ddc3-463c-9e61-49ba546c9a75,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['44', 'G'], ['58', 'G'], ['58', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['44', 'G'], ['58', 'G'], ['58', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['5.0', 'G'], ['110', 'G'], ['210', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['5.0', 'G'], ['110', 'G'], ['210', 'G']]]",BIGRID_STACKED
3b98ab72-18c5-412f-bd92-2c2697a47f77,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['49.5', 'G'], ['35.5', 'G'], ['46.1', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['49.5', 'G'], ['35.5', 'G'], ['46.1', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['115', 'G'], ['101', 'G'], ['44.1', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['115', 'G'], ['101', 'G'], ['44.1', 'G']]]",BIGRID_STACKED
76455d25-c19d-4a2b-a6e3-8a95c52195c1,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['57.1', 'G'], ['37.1', 'G'], ['41.7', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['57.1', 'G'], ['37.1', 'G'], ['41.7', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['3.5', 'G'], ['102', 'G'], ['2.2', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['3.5', 'G'], ['102', 'G'], ['2.2', 'G']]]",BIGRID_STACKED
8b4c9baf-8505-472b-9335-5000ec02f17a,"[[['Insulation', 'Resistance', 'Tests'], [], [], ['Pole', '#1'], ['Pole', '#2'], ['Pole', '#3']], [['Insulation', 'Resistance', 'Pole', 'to', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['80', 'G'], ['60', 'G'], ['60', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Closed'], ['As', 'Left:'], ['80', 'G'], ['60', 'G'], ['60', 'G']], [['Insulation', 'Resistance', 'Across', 'Pole', 'in', 'Ohms'], [], ['As', 'Found:'], ['6.5', 'G'], ['95', 'G'], ['180', 'G']], [['at', '1', 'kV', 'DC', 'with', 'Contacts', 'Opened'], ['As', 'Left:'], ['6.5', 'G'], ['95', 'G'], ['180', 'G']]]",BIGRID_STACKED
d663f7a7-d93f-46c9-a945-0539ba116986,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Frame', 'Type:'], ['TP']], [['Frame', 'Model:'], ['Power', 'Break'], ['Frame', 'Catalog', 'Number:'], ['TP', '2020SS']], [['Frame', 'Ampere', 'Rating:'], ['2000'], ['Voltage', 'Rating:'], ['600', 'V']], [['Interrupting', 'kA', 'Rating:'], ['65', '@', '480'], ['Shunt', 'Trip', 'Voltage:'], ['N/A']], [['Trip', 'Unit', 'Model:'], ['MVT'], ['Trip', 'Unit', 'Type:'], ['RMS-9']], [['Trip', 'Unit', 'Plug', 'Rating:'], ['2000'], ['Serial', 'Number:'], ['V82428']]]",KVP
e6d6ad81-fd81-47b5-973a-87b888c85b12,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Frame', 'Type:'], ['TP']], [['Frame', 'Model:'], ['Power', 'Break'], ['Frame', 'Catalog', 'Number:'], ['TP', '2020SS']], [['Frame', 'Ampere', 'Rating:'], ['2000'], ['Voltage', 'Rating:'], ['600', 'V']], [['Interrupting', 'kA', 'Rating:'], ['65', '@', '480'], ['Shunt', 'Trip', 'Voltage:'], ['N/A']], [['Trip', 'Unit', 'Model:'], ['MVT'], ['Trip', 'Unit', 'Type:'], ['RMS-9']], [['Trip', 'Unit', 'Plug', 'Rating:'], ['2000'], ['Serial', 'Number:'], ['V82426']]]",KVP
ed685033-3a10-48eb-a459-f16684ae2bbb,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Frame', 'Type:'], ['TP']], [['Frame', 'Model:'], ['Power', 'Break'], ['Frame', 'Catalog', 'Number:'], ['TP', '2020SS']], [['Frame', 'Ampere', 'Rating:'], ['2000'], ['Voltage', 'Rating:'], ['600', 'V']], [['Interrupting', 'kA', 'Rating:'], ['65', '@', '480'], ['Shunt', 'Trip', 'Voltage:'], ['N/A']], [['Trip', 'Unit', 'Model:'], ['MVT'], ['Trip', 'Unit', 'Type:'], ['RMS-9']], [['Trip', 'Unit', 'Plug', 'Rating:'], ['2000'], ['Serial', 'Number:'], ['V82428']]]",KVP
a62aef65-ad8a-4fc3-93a6-b5f5995a0d1f,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Frame', 'Type:'], ['TP']], [['Frame', 'Model:'], ['Power', 'Break'], ['Frame', 'Catalog', 'Number:'], ['TP2020SS']], [['Frame', 'Ampere', 'Rating:'], ['2000'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Interrupting', 'kA', 'Rating:'], ['65', 'kA', '@', '480', 'V'], ['Shunt', 'Trip', 'Voltage:'], ['N/A']], [['Trip', 'Unit', 'Model:'], ['MVT'], ['Trip', 'Unit', 'Type:'], ['RMS-9']], [['Trip', 'Unit', 'Plug', 'Rating:'], ['2000'], ['Serial', 'Number:'], ['V82427']]]",KVP
e20930b1-96b6-498c-a66a-aec534fb15e6,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK-75'], ['Serial', 'Number:'], ['245A9097-201-1AJ']], [['Catalog', 'Number:'], ['AK-3A-75'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['3000'], ['Interrupting', 'kA', 'Rating:'], ['65', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['120', 'V', 'AC']], [['Closing', 'Voltage:'], ['120', 'V', 'AC'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['120', 'V', 'AC']]]",KVP
8c70ef68-f6e6-49d6-ba9a-57430f832fce,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK-75'], ['Serial', 'Number:'], ['245A9097-201-1MH']], [['Catalog', 'Number:'], ['AK-3A-50'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['1600'], ['Interrupting', 'kA', 'Rating:'], ['50', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
0e232904-f4be-4382-89a9-11fa126c3845,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK-75'], ['Serial', 'Number:'], ['245A9097-201-2AJ']], [['Catalog', 'Number:'], ['AK-3A-75'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['3000'], ['Interrupting', 'kA', 'Rating:'], ['65', 'kA', '@', '480V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['120', 'V', 'AC']], [['Closing', 'Voltage:'], ['120', 'V', 'AC'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['120', 'V', 'AC']]]",KVP
839b4458-61b5-4a80-9fb5-8a2542ef5c90,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9066-206-4MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
678b2d96-6b55-4e32-9ba2-f378074a381d,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-205-1LH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
ddd5121d-bffe-4e4f-a32b-2602ea3a9704,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-205-3LH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
01135e8a-75e9-4f3d-9b00-0c210e391e3d,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-206-13MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
20029f29-694d-4cd2-859f-8795bb70e306,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-206-15MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
69f1292e-1a95-464c-91f2-212462d2a715,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-206-15MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
4421a4dd-805b-4e80-b8aa-c796c22f65e4,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9096-206-19MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['200', 'kA']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
5a8ec748-3534-4c59-86d0-ebdda96fd413,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-202-1']], [['Catalog', 'Number:'], ['AK-3A-50'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['1600'], ['Interrupting', 'kA', 'Rating:'], ['50', 'kA', '@', '480V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
3c54a07d-a94e-483b-80f0-d4a164a370b1,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-205-8LH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['200']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
a3c55432-0305-4869-9c82-70e28f462dd1,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-206-10']], [['Catalog', 'Number:'], ['AKU-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['200']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
2ed771f4-e58c-4445-b2d1-80ba4b4337b5,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-206-11MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
8441f8c4-76ba-48f9-8d37-2568f53dd1cf,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-206-16']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
673c0c27-f957-4bc4-a810-1ef9b52c5fa2,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-206-8LH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
81d59d51-a023-4ad0-bc7e-388f791e1e41,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['General', 'Electric'], ['Type:'], ['Power', 'Circuit', 'Breaker']], [['Model:'], ['AK'], ['Serial', 'Number:'], ['245A9097-206-9MH']], [['Catalog', 'Number:'], ['AK-3A-25'], ['Voltage', 'Rating:'], ['600']], [['Frame', 'Ampere', 'Rating:'], ['600'], ['Interrupting', 'kA', 'Rating:'], ['N/A']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
05521186-60d3-4583-a082-81dc0f630208,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['1600'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
0a11423a-c1f3-4dcc-b57b-528696b6a7f2,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['800'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
231f08cf-5faa-4f61-8362-d083004964b9,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['1600'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
2fcdf8a9-fafc-4113-8417-f48da73851b9,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['4000'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
577d103c-1e53-4414-8ccd-8d6739a4a3f7,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['800'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
8060501a-39c3-4991-8402-5a28ad2d0183,"[[['Nameplate', 'Information']], [['Nameplate', 'Information'], [], [], [], []], [['Manufacturer:'], ['Westinghouse'], ['Type:'], ['SPB100']], [['Model:'], ['SPB'], ['Serial', 'Number:'], ['N/A']], [['Catalog', 'Number:'], ['N/A'], ['Voltage', 'Rating:'], ['600', 'V', 'AC']], [['Frame', 'Ampere', 'Rating:'], ['1600'], ['Interrupting', 'kA', 'Rating:'], ['100', 'kA', '@', '480', 'V']], [['Tripping', 'Voltage:'], ['N/A'], ['Charging', 'Voltage:'], ['N/A']], [['Closing', 'Voltage:'], ['N/A'], ['Shunt', 'Trip', 'Voltage', 'Rating:'], ['N/A']]]",KVP
